lat,lon,name,admin1,admin2,cc
34.2772546,108.9386808, None,743368198,246438218,
34.2557028,108.9585431, None,743368201,259866068,
34.2646765,108.9258102, None,743368204,59868438,
34.2610548,108.9253599, None,743368209,246573545,
34.2579237,108.9622721, None,743368211,337129677,
34.2700114,108.9330468, None,743368214,59868452,
34.2686772,108.9323282, None,743368216,59868440,
34.2664013,108.9318964, None,743368218,457035237,
34.2697463,108.9218725, None,743368220,59868428,
34.2560358,108.9622695, None,743368223,337129677,
34.2572920,108.9610311, None,743368224,59868419,
34.2590115,108.9609493, None,743368225,59868410,
34.2600594,108.9652878, None,743368226,59868447,
34.2535866,108.9230193, None,743368227,263860579,
34.2540293,108.9253990, None,743368228,446811774,
34.2561909,108.9393913, None,743368229,59868433,
34.2610820,108.9316918, None,743368233,59868407,
34.2563740,108.9242724, None,743368235,245153375,
34.2544350,108.9403397, None,743368238,277672353,
34.2563624,108.9392267, None,743368239,59868433,
34.2673133,108.9256692, None,743368243,59868434,
34.2594903,108.9223983, None,743368245,59868432,
34.2540489,108.9393470, None,743368248,277672353,
34.2688124,108.9310488, None,743368255,59868440,
34.2687903,108.9319715, None,743368256,457035238,
34.2545094,108.9395487, None,743368259,59868433,
34.2647054,108.9306134, None,743368261,59868465,
34.2677135,108.9249564, None,743368266,59868434,
34.2673258,108.9249549, None,743368269,59868434,
34.2624799,108.9253853, None,743368275,242758174,
34.2565083,108.9209798, None,743368276,59868408,
34.2688047,108.9316322, None,743368279,59868440,
34.2649117,108.9406524, None,743368280,295788356,
34.2664450,108.9289417, None,743368282,457035237,
34.2576274,108.9386781, None,743368283,59868466,
34.2663772,108.9305547, None,743368285,466595216,
34.2672636,108.9230956, None,743368332,59868428,
34.2625060,108.9220902, None,743368334,242758175,
34.2573745,108.9223049, None,743368338,246573542,
34.2589710,108.9584515, None,743368339,259866067,
34.2600723,108.9622751, None,743368342,337129677,
34.2539848,108.9275466, None,743368343,266577945,
34.2608630,108.9388714, None,743368345,257224673,
34.2680183,108.9289458, None,743368347,59868437,
34.2772034,108.9343415, None,743368349,246438218,
34.2647158,108.9317228, None,743368350,59868407,
34.2646690,108.9265101, None,743368353,59868464,
34.2624622,108.9224142, None,743368354,242758174,
34.2573084,108.9243199, None,743368360,246573542,
34.2579876,108.9663108, None,743368363,258081755,
34.2558454,108.9639241, None,743368364,259866074,
34.2540089,108.9314081, None,743368367,257224674,
34.2654305,108.9279214, None,743368368,516364636,
34.2570320,108.9390836, None,743368369,246573569,
34.2570671,108.9585048, None,743368371,259866067,
34.2522821,108.9430586, None,770286347,447556634,
34.2477591,109.0015643, None,770286364,334648938,
34.2476799,108.9983729, None,770286375,181601520,
34.2524909,108.9983741, None,770286377,337129350,
34.2624401,108.9379785, None,770286416,92223045,
34.2635513,108.9379296, None,770286418,92223045,
34.2647064,108.9379229, None,770286420,92223045,
34.2636987,108.9344135, None,770286423,61825269,
34.2709474,109.0015495, None,787700244,457336094,
34.2788743,109.0015666, None,787700705,457336094,
34.2676995,108.9258711, None,801874577,59868413,
34.2524100,108.9382212, None,822629585,335518664,
34.2466840,108.9382532, None,822629591,285112027,
34.2466548,108.9344284, None,822629593,245402041,
34.2655731,108.9907493, None,972209988,457336097,
34.2620573,108.9913071, None,972210010,335518761,
34.2626124,108.9909746, None,972210011,236608002,
34.2637645,108.9909375, None,972210014,293658621,
34.2649504,108.9909122, None,972210015,83491480,
34.2651810,108.9909122, None,972210017,83491480,
34.2655384,108.9906188, None,972211330,156592802,
34.2616819,108.9906721, None,972211338,83491896,
34.2615450,108.9907342, None,972211340,83491896,
34.2614396,108.9908569, None,972211341,83491896,
34.2613831,108.9910201, None,972211342,457042943,
34.2613832,108.9911885, None,972211345,335518762,
34.2614360,108.9913443, None,972211346,335518762,
34.2615335,108.9914644, None,972211348,335518762,
34.2619040,108.9914917, None,972211350,335518759,
34.2619924,108.9914136, None,972211351,335518759,
34.2620887,108.9910013, None,972211352,335518761,
34.2620362,108.9908581, None,972211353,335518761,
34.2647778,108.9904893, None,972211358,266583975,
34.2628459,108.9905705, None,972211360,266583975,
34.2612692,108.9879127, None,972214328,337129676,
34.2612179,108.9912649, None,972214329,457042940,
34.2609733,108.9914637, None,972214330,457044275,
34.2604890,108.9917446, None,972214331,457044275,
34.2705629,108.9907298, None,972214354,156592805,
34.2693996,108.9907170, None,972214356,83557214,
34.2612054,108.9920190, None,972214375,457042941,
34.2609358,108.9922319, None,972214378,457044274,
34.2614730,108.9901407, None,972230820,457042943,
34.2781440,108.9203957, None,972230830,28276817,
34.2647107,108.9370021, None,973002127,83552107,
34.2635736,108.9370063, None,973002146,83552107,
34.2113875,109.0195313, None,977487459,267205288,
34.2110168,109.0184743, None,977488116,267205288,
34.2119069,109.0206573, None,977488389,267205288,
34.2103232,109.0131123, None,977488585,267205288,
34.2092004,109.0072941, None,977488747,267205290,
34.2197851,108.9562204, None,1018237789,55692239,
34.2168954,108.9596392, None,1018237795,249318219,
34.2309619,108.9422765, None,1038250387,28258924,
34.2315234,108.9420533, None,1038250400,89567417,
34.2317657,108.9450094, None,1038250403,28340417,
34.2316327,108.9449874, None,1038250408,334648927,
34.2311811,108.9403399, None,1038250413,334648924,
34.2320377,108.9420467, None,1038250415,258738671,
34.2316454,108.9400243, None,1038250420,334648925,
34.2317783,108.9408371, None,1038250428,28340417,
34.2316394,108.9407373, None,1038250432,334648925,
34.2244613,108.9422495, None,1038250433,260087891,
34.2317784,108.9392421, None,1038250435,334648926,
34.2309516,108.9420564, None,1038250436,28258926,
34.2620234,108.9389147, None,1070635242,254488438,
34.2206891,108.9614241, None,1511454025,55684814,
34.2211343,108.9614219, None,1511454058,137828492,
34.2211772,108.9611249, None,1511454074,137828492,
34.2217367,108.9611244, None,1511454106,137828492,
34.2218861,108.9614182, None,1511454125,55684814,
34.2221803,108.9611299, None,1511454127,137828492,
34.2222224,108.9614165, None,1511454128,137828492,
34.2371337,108.9590114, None,1511454142,568086388,
34.2371443,108.9661595, None,1511454144,137828494,
34.2375949,108.9676149, None,1511454145,152427722,
34.2415669,108.9833994, None,1511454146,264562128,
34.2424835,108.9827879, None,1511454153,334282301,
34.2427375,108.9676578, None,1511454154,337335340,
34.2229081,108.9614131, None,1512530623,137931797,
34.2229172,108.9613081, None,1512530624,137931797,
34.2229316,108.9611418, None,1512530625,137931797,
34.2230335,108.9611291, None,1512530626,137931797,
34.2232556,108.9611230, None,1512530627,137931797,
34.2234124,108.9611228, None,1512530628,137931797,
34.2236921,108.9611323, None,1512530629,137931797,
34.2237208,108.9612998, None,1512530630,137931797,
34.2237287,108.9614091, None,1512530631,137931797,
34.2179794,108.9623225, None,1512532046,266795189,
34.2054564,109.0074682, None,1530629411,55691485,
34.2088158,109.0020530, None,1530629420,170359514,
34.2097241,109.0098223, None,1530629427,267205288,
34.2574561,108.9469389, None,1557695576,277665653,
34.2428331,108.9833131, None,1557695581,142320596,
34.2433783,108.9833466, None,1557695587,334648935,
34.2348805,108.9236929, None,1557695598,142320577,
34.2650261,108.9492680, None,1557695607,142324640,
34.2317476,108.9701657, None,1557695609,337335342,
34.2588525,108.9515286, None,1557695611,55682908,
34.2338161,108.9236232, None,1557695616,142320577,
34.2371632,108.9235905, None,1557695618,142320577,
34.2611037,108.9524468, None,1557695624,55682682,
34.2594467,108.9473229, None,1557695647,277665653,
34.2597925,108.9516520, None,1557695654,55682908,
34.2595531,108.9473014, None,1557695657,277665653,
34.2426966,108.9822897, None,1557695660,393074962,
34.2316940,108.9491374, None,1557695674,334648929,
34.2555415,108.9493422, None,1557695675,142320595,
34.2610469,108.9834067, None,1557695682,337129676,
34.2610279,108.9474188, None,1557695689,245283760,
34.2595648,108.9834471, None,1557695692,333404380,
34.2591809,108.9472655, None,1557695701,277665653,
34.2364661,108.9676192, None,1557695708,152427722,
34.2362869,108.9676815, None,1557695718,152427722,
34.2366316,108.9376959, None,1557695721,165711950,
34.2577070,108.9834590, None,1557695724,333404380,
34.2334716,108.9694442, None,1557695727,152427720,
34.2554839,108.9514996, None,1557695730,142320595,
34.2348486,108.9275434, None,1557695732,263859123,
34.2323770,108.9701324, None,1557695739,142323482,
34.2431597,108.9830296, None,1557695759,334802596,
34.2723583,108.9663118, None,1557695760,59128842,
34.2571735,108.9515608, None,1557695772,55682908,
34.2589578,108.9470725, None,1557695775,277665653,
34.2709224,108.9833992, None,1557695778,335525203,
34.2366515,108.9344314, None,1557695781,142320606,
34.2420362,108.9831531, None,1557695796,334802596,
34.2361037,108.9677806, None,1557695798,335697692,
34.2371294,108.9491670, None,1557695800,142320604,
34.2339846,108.9236822, None,1557695809,142320577,
34.2426785,108.9523832, None,1557695818,245402059,
34.2371307,108.9524529, None,1557695821,142320588,
34.2405795,108.9491859, None,1557695825,235824704,
34.2588927,108.9516536, None,1557695841,55682908,
34.2714409,108.9323862, None,1557701136,142321461,
34.2712831,108.9323893, None,1557701137,266957160,
34.2728694,108.9323940, None,1557701142,142321169,
34.2730564,108.9282259, None,1557701144,369790063,
34.2712335,108.9282549, None,1557702936,463727051,
34.2094643,108.9953505, None,1557740549,142323479,
34.2149606,108.9797695, None,1557740550,266992731,
34.2131463,108.9785188, None,1557740557,266992731,
34.2154974,108.9752894, None,1557740559,142323598,
34.2623503,109.0093416, None,1557740563,231864318,
34.2207450,108.9776283, None,1557740568,142323476,
34.1946191,108.9705151, None,1557740572,266795185,
34.2192014,108.9803374, None,1557740575,142323476,
34.2216533,108.9762805, None,1557740576,142323461,
34.2154176,108.9757328, None,1557740582,142323598,
34.2182965,108.9694457, None,1557740588,142323598,
34.2090694,108.9650520, None,1557740589,457336039,
34.2089220,108.9877735, None,1557740621,266812641,
34.2146989,108.9802389, None,1557740632,142323598,
34.2223710,108.9753429, None,1557740639,263572152,
34.2151869,108.9793055, None,1557740641,142323598,
34.2091315,108.9654704, None,1557740643,457336039,
34.2205942,108.9614313, None,1557740644,55684814,
34.2183542,108.9676325, None,1557740646,142323598,
34.2139093,108.9790016, None,1557740647,266992731,
34.2092513,108.9659554, None,1557740657,457336039,
34.2106888,108.9518666, None,1557740662,457307896,
34.2141622,108.9791604, None,1557740664,266992731,
34.2149207,108.9884108, None,1557740669,263572159,
34.2287534,108.9703470, None,1557740670,142323482,
34.2179626,108.9618277, None,1557740673,266795189,
34.2565154,109.0111535, None,1557740676,181601519,
34.2109282,108.9944994, None,1557740683,142323479,
34.2284407,108.9799033, None,1557740686,337335343,
34.2087552,108.9880074, None,1557740687,142323598,
34.2222221,108.9751446, None,1557740693,142323476,
34.2089408,108.9951788, None,1557740696,333378722,
34.1990569,108.9738534, None,1557740700,142323474,
34.2106044,108.9687749, None,1557740709,653967090,
34.2055130,108.9564402, None,1557740713,142323466,
34.2092409,108.9953561, None,1557740716,263572159,
34.2118643,108.9933300, None,1557740720,333378722,
34.2089998,108.9953722, None,1557740722,263572159,
34.2066117,108.9738925, None,1557740723,142323474,
34.2084034,108.9883513, None,1557740724,142323598,
34.2108876,108.9787900, None,1557740727,266992731,
34.2106754,108.9691826, None,1557740729,231867124,
34.2152845,108.9789354, None,1557740734,142323598,
34.2106458,108.9756250, None,1557740738,231867124,
34.2126495,108.9926683, None,1557740742,142323479,
34.2093755,108.9951037, None,1557740747,333378722,
34.2163092,108.9736372, None,1557740748,142323598,
34.2153688,108.9785223, None,1557740749,142323598,
34.2106842,108.9696976, None,1557740760,231867124,
34.2093933,108.9663094, None,1557740761,457336039,
34.2055236,108.9703092, None,1557740764,266795185,
34.2066006,108.9617867, None,1557740767,251744560,
34.2106576,108.9704593, None,1557740775,231867124,
34.2104003,108.9681741, None,1557740776,231867124,
34.2155063,108.9736729, None,1557740780,142323464,
34.2080230,108.9695545, None,1557740783,413577846,
34.1969796,108.9705473, None,1557740786,266795185,
34.2096373,108.9667471, None,1557740789,457336039,
34.2162161,108.9739108, None,1557740799,142323464,
34.2127129,108.9783373, None,1557740803,266992731,
34.2153998,108.9778142, None,1557740817,653967081,
34.2106399,108.9715107, None,1557740818,231867124,
34.2178900,108.9827296, None,1557740822,333378722,
34.2184340,108.9671623, None,1557740824,142323598,
34.2208264,108.9777018, None,1557740828,142323461,
34.2106310,108.9739033, None,1557740831,231867124,
34.2121482,108.9932745, None,1557740837,263572159,
34.2054862,108.9518706, None,1557740838,266812642,
34.2121837,108.9933817, None,1557740846,142323479,
34.2066054,108.9702612, None,1557740858,266795185,
34.2100636,108.9675248, None,1557740859,457336039,
34.2122014,108.9745795, None,1557740861,142323464,
34.2074581,108.9946704, None,1557740864,267205294,
34.2709326,109.0093745, None,1557740868,334648942,
34.2106399,108.9770254, None,1557740881,231867124,
34.2106558,108.9788458, None,1557740882,266992731,
34.2055158,108.9738869, None,1557740892,142323474,
34.2105778,108.9944082, None,1557740898,333378722,
34.2090872,108.9617904, None,1557740902,457336039,
34.2179815,108.9706224, None,1557740906,142323598,
34.2118199,108.9784738, None,1557740910,266992731,
34.2132078,108.9618356, None,1557740923,251744560,
34.2124099,108.9926093, None,1557740929,333378722,
34.2278486,108.9705240, None,1557740941,142323482,
34.2108617,108.9944546, None,1557740942,263572159,
34.1946475,108.9738424, None,1557740943,142323474,
34.2111944,108.9939737, None,1557740956,333378722,
34.2603069,109.0093338, None,1557740958,334648939,
34.2090927,108.9956445, None,1557740959,142323479,
34.2156394,108.9748871, None,1557740960,142323598,
34.2114650,108.9939737, None,1557740963,263572159,
34.2404934,109.0089569, None,1557740980,310655449,
34.1990055,108.9702791, None,1557740984,266795185,
34.2147610,108.9883767, None,1557740985,333378722,
34.2323414,108.9891133, None,1557740988,337335341,
34.2072283,108.9700752, None,1557740992,266795185,
34.2130842,108.9914076, None,1557740993,333378722,
34.2191320,108.9653886, None,1557741000,335700122,
34.2210424,108.9779322, None,1557741003,333378723,
34.2157680,108.9736729, None,1557741004,142323464,
34.2246986,108.9719228, None,1557741005,333378723,
